TrackName,Artist,SongID,IMG,SongURL,Preview,Energy,Danceability,Valence
Don't Cry,The Cross,5wJOqoOsEqJWoHaisUpDVV,https://i.scdn.co/image/ab67616d0000b273e01f2bee263b9dab74899d8b,https://open.spotify.com/track/5wJOqoOsEqJWoHaisUpDVV,https://p.scdn.co/mp3-preview/ed8d6d38a861d851c55a2d32be7e3f76ef8a79d3?cid=4598e66debe040afa4e5e77d7f33ee1d,0.457,0.456,0.182
모나리자,Guckkasten,7yheE0HMY6YhwOVpiy3ryY,https://i.scdn.co/image/ab67616d0000b2737948f66f6d1b78dba8367649,https://open.spotify.com/track/7yheE0HMY6YhwOVpiy3ryY,https://p.scdn.co/mp3-preview/2c259d60c65ad5db7078601817108d4e17ddeaf6?cid=4598e66debe040afa4e5e77d7f33ee1d,0.935,0.297,0.257
그대는 눈물겹다,M.C the Max,18yfSV6Jhh9lhAPzZoIkfq,https://i.scdn.co/image/ab67616d0000b2738482f44d0c540084cddd335f,https://open.spotify.com/track/18yfSV6Jhh9lhAPzZoIkfq,https://p.scdn.co/mp3-preview/9a1931af6abb4e2b0144cd9609d88005e0f2802a?cid=4598e66debe040afa4e5e77d7f33ee1d,0.451,0.453,0.147
There has never been a day I haven't loved you,Lim Changjung,3LZ9KcitGoJmHJvL1NXkBb,https://i.scdn.co/image/ab67616d0000b273b7e8b59cc7674579ff803df4,https://open.spotify.com/track/3LZ9KcitGoJmHJvL1NXkBb,https://p.scdn.co/mp3-preview/cf066e68aa60d1d3ad1b886c96857fb32ea8ba3e?cid=4598e66debe040afa4e5e77d7f33ee1d,0.678,0.548,0.291
잠시만 안녕 Pop Version,M.C the Max,20D2FCxrLQ867vMRKW6o5F,https://i.scdn.co/image/ab67616d0000b273ac783fd632f5f5bfbd42e860,https://open.spotify.com/track/20D2FCxrLQ867vMRKW6o5F,https://p.scdn.co/mp3-preview/d7513963de3bbedc7f18c7c3aacf66eca645781d?cid=4598e66debe040afa4e5e77d7f33ee1d,0.513,0.358,0.115
미워요 I Hate You,Jung In,4s5j8hpy5nbgvVU0VLBNtt,https://i.scdn.co/image/ab67616d0000b273b508adebccd81c2fcbb7da3f,https://open.spotify.com/track/4s5j8hpy5nbgvVU0VLBNtt,https://p.scdn.co/mp3-preview/0684e719c7c0453aa74051e4f3477f42a6e7a25b?cid=4598e66debe040afa4e5e77d7f33ee1d,0.602,0.352,0.205
"사랑, 결코 시들지 않는....",서문탁,0DXhrYTbsMhFBKiqmDtkd7,https://i.scdn.co/image/ab67616d0000b2736dc0c7a3e77991216e223115,https://open.spotify.com/track/0DXhrYTbsMhFBKiqmDtkd7,https://p.scdn.co/mp3-preview/3b17a9193a69ed4bdeeadd347485a4677762ec3d?cid=4598e66debe040afa4e5e77d7f33ee1d,0.637,0.497,0.367
사랑은 아프려고 하는 거죠,M.C the Max,12cLqyHjFWZg1As1pP7C1w,https://i.scdn.co/image/ab67616d0000b27341c52062cea69ef8e6aacbfc,https://open.spotify.com/track/12cLqyHjFWZg1As1pP7C1w,https://p.scdn.co/mp3-preview/61f309f6222bd312c0d7bca8a647032601f875b7?cid=4598e66debe040afa4e5e77d7f33ee1d,0.255,0.469,0.152
고해,Lim Jae Beum,1cEODRpsqyAvzQvYJnDcGu,https://i.scdn.co/image/ab67616d0000b27347416948ce932d6365460a95,https://open.spotify.com/track/1cEODRpsqyAvzQvYJnDcGu,https://p.scdn.co/mp3-preview/15be75c7f6219324032760865ca27d7d8dbfed10?cid=4598e66debe040afa4e5e77d7f33ee1d,0.678,0.432,0.139
이밤이지나면,Lim Jae Beum,2bAMoEukdKb0Rk4u6IcUM3,https://i.scdn.co/image/ab67616d0000b273c490067c9269a81239e42dcb,https://open.spotify.com/track/2bAMoEukdKb0Rk4u6IcUM3,https://p.scdn.co/mp3-preview/e3c411a3df7c9ed8e1e0c7f3ef58ff08d7faedd5?cid=4598e66debe040afa4e5e77d7f33ee1d,0.621,0.685,0.786
