TrackName,Artist,SongID,IMG,SongURL,Preview,Energy,Danceability,Valence
Open Arms,PRETTYMUCH,2jHDXNIbElEsxxPQ0EVspA,https://i.scdn.co/image/ab67616d0000b2732a25bf3e2a4e63850930095a,https://open.spotify.com/track/2jHDXNIbElEsxxPQ0EVspA,https://p.scdn.co/mp3-preview/62c9bf74094a4ffc6326cbfe951534d9b9f0d146?cid=4598e66debe040afa4e5e77d7f33ee1d,0.425,0.688,0.211
Story of My Life,One Direction,4nVBt6MZDDP6tRVdQTgxJg,https://i.scdn.co/image/ab67616d0000b2732f76b797c382bedcafdf45e1,https://open.spotify.com/track/4nVBt6MZDDP6tRVdQTgxJg,https://p.scdn.co/mp3-preview/f88f216950bea0206e3ce190fb3e99ad251471f1?cid=4598e66debe040afa4e5e77d7f33ee1d,0.663,0.6,0.286
Falling,Trevor Daniel,0Aqi7ArnBrGblW5T6p2jmD,https://i.scdn.co/image/ab67616d0000b2734dbf782532ca5d09012dc2d5,https://open.spotify.com/track/0Aqi7ArnBrGblW5T6p2jmD,https://p.scdn.co/mp3-preview/d0410646d50ff7e8b90908170597cc7a25bacd65?cid=4598e66debe040afa4e5e77d7f33ee1d,0.431,0.785,0.236
raindrops (an angel cried),Ariana Grande,0v2LUO8oTHnkjQ8MmKuXyk,https://i.scdn.co/image/ab67616d0000b273c3af0c2355c24ed7023cd394,https://open.spotify.com/track/0v2LUO8oTHnkjQ8MmKuXyk,,0.231,0.336,0.429
Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",4HBZA5flZLE435QTztThqH,https://i.scdn.co/image/ab67616d0000b2732babb9dbd8f5146112f1bf86,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,https://p.scdn.co/mp3-preview/ec8f6de3796d7957e5a1a52ae291c9908c37cf92?cid=4598e66debe040afa4e5e77d7f33ee1d,0.45,0.597,0.537
Animals,Maroon 5,3h4T9Bg8OVSUYa6danHeH5,https://i.scdn.co/image/ab67616d0000b27337677af5b4f23fe9dc8a3c04,https://open.spotify.com/track/3h4T9Bg8OVSUYa6danHeH5,https://p.scdn.co/mp3-preview/420ab4cb866baa3a113081888bed6665547c0617?cid=4598e66debe040afa4e5e77d7f33ee1d,0.742,0.279,0.328
Dynamite,BTS,5aHwYjiSGgJAxy10mBMlDT,https://i.scdn.co/image/ab67616d0000b273184d20129ccf5aafcc776d11,https://open.spotify.com/track/5aHwYjiSGgJAxy10mBMlDT,https://p.scdn.co/mp3-preview/d8777ce6505aa52625472591ca898146bf3b0914?cid=4598e66debe040afa4e5e77d7f33ee1d,0.765,0.746,0.737
Daylight,Maroon 5,3jp79QwA9PQtIGveHxLroh,https://i.scdn.co/image/ab67616d0000b273c526e78856519779ec25f266,https://open.spotify.com/track/3jp79QwA9PQtIGveHxLroh,https://p.scdn.co/mp3-preview/7ac534d0afefbfba9f2804f15a64ca56b7815fba?cid=4598e66debe040afa4e5e77d7f33ee1d,0.693,0.653,0.387
Don't Let Me Down,"The Chainsmokers, Daya",1i1fxkWeaMmKEB4T7zqbzK,https://i.scdn.co/image/ab67616d0000b273df7cddc2d32ef9df762d5a30,https://open.spotify.com/track/1i1fxkWeaMmKEB4T7zqbzK,https://p.scdn.co/mp3-preview/e3b81f0f3532f58bd0eb554d0cc9e3f24e8f290c?cid=4598e66debe040afa4e5e77d7f33ee1d,0.869,0.532,0.422
Kiss You,One Direction,4My8w8AA1JpG6E5SiAPvJL,https://i.scdn.co/image/ab67616d0000b2734e31e0d38b89b8fb239d4fbf,https://open.spotify.com/track/4My8w8AA1JpG6E5SiAPvJL,https://p.scdn.co/mp3-preview/e749562483fe8f324a6aa0c672a218d087efe34c?cid=4598e66debe040afa4e5e77d7f33ee1d,0.93,0.637,0.886
Love Story,Taylor Swift,1D4PL9B8gOg78jiHg3FvBb,https://i.scdn.co/image/ab67616d0000b27360cb9332e8c8c7d8e50854b3,https://open.spotify.com/track/1D4PL9B8gOg78jiHg3FvBb,https://p.scdn.co/mp3-preview/a4e815b44fa8c3ccc27f717b9c65b20158d7b64e?cid=4598e66debe040afa4e5e77d7f33ee1d,0.741,0.617,0.306
Moonlight,XXXTENTACION,0JP9xo3adEtGSdUEISiszL,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,,0.537,0.921,0.711
Umbrella,Ember Island,2FX5HPP1FNNuLlt2UU9os7,https://i.scdn.co/image/ab67616d0000b27336fb97a9b95e33f0736b2961,https://open.spotify.com/track/2FX5HPP1FNNuLlt2UU9os7,https://p.scdn.co/mp3-preview/03bb0da92dbf873ea36b4181a3c9a2fb34a783ed?cid=4598e66debe040afa4e5e77d7f33ee1d,0.446,0.349,0.141
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",3KkXRkHbMCARz0aVfEt68P,https://i.scdn.co/image/ab67616d0000b273e2e352d89826aef6dbd5ff8f,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,https://p.scdn.co/mp3-preview/579b5d5cb86debd171a9d1b2cd07ccb58c7aca0d?cid=4598e66debe040afa4e5e77d7f33ee1d,0.479,0.76,0.913
Love Your Voice,JONY,4hyVrAsoKKjxAvQjPRt0ai,https://i.scdn.co/image/ab67616d0000b273fd5c3010f1c824a54e262f18,https://open.spotify.com/track/4hyVrAsoKKjxAvQjPRt0ai,https://p.scdn.co/mp3-preview/597da609c2ee96686d23c3d78960e8c38b8ff473?cid=4598e66debe040afa4e5e77d7f33ee1d,0.83,0.608,0.211
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,3zHq9ouUJQFQRf3cm1rRLu,https://i.scdn.co/image/ab67616d0000b2736bdee14242f244d9d6ddf2fd,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu,https://p.scdn.co/mp3-preview/b94653280f35e2c4e891993716f5482bc9e01062?cid=4598e66debe040afa4e5e77d7f33ee1d,0.606,0.262,0.275
Roar,Katy Perry,3VK3NiOA9hmDirWlPK82um,https://i.scdn.co/image/ab67616d0000b2738d7b6a33aec48f7054abf224,https://open.spotify.com/track/3VK3NiOA9hmDirWlPK82um,https://p.scdn.co/mp3-preview/986df71021388bffcc4869696379f59172dc2e5e?cid=4598e66debe040afa4e5e77d7f33ee1d,0.782,0.667,0.44
The Nights,Avicii,0ct6r3EGTcMLPtrXHDvVjc,https://i.scdn.co/image/ab67616d0000b2730ae4f4d42e4a09f3a29f64ad,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc,https://p.scdn.co/mp3-preview/c29275fe1e3b88c7e9d327aa20319b0099ae3583?cid=4598e66debe040afa4e5e77d7f33ee1d,0.835,0.527,0.654
Falling,Harry Styles,1ZMiCix7XSAbfAJlEZWMCp,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,https://p.scdn.co/mp3-preview/990a7b9b1b2d3cf238964adc896e8d6943df075b?cid=4598e66debe040afa4e5e77d7f33ee1d,0.267,0.567,0.0592
lovely (with Khalid),"Billie Eilish, Khalid",0u2P5u6lvoDfwTYjAADbn4,https://i.scdn.co/image/ab67616d0000b2738a3f0a3ca7929dea23cd274c,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,https://p.scdn.co/mp3-preview/3ebe867688f8f3c20f550fa2308e06b42791824f?cid=4598e66debe040afa4e5e77d7f33ee1d,0.296,0.351,0.12
Different World (feat. CORSAK),"Alan Walker, K-391, Sofia Carson, CORSAK",4heFQCyiW0RUEX1Q1lb008,https://i.scdn.co/image/ab67616d0000b273a108e07c661f9fc54de9c43a,https://open.spotify.com/track/4heFQCyiW0RUEX1Q1lb008,https://p.scdn.co/mp3-preview/14aad67bb164e84aa1062433548caa430ce683fe?cid=4598e66debe040afa4e5e77d7f33ee1d,0.752,0.602,0.331
Lily,"Alan Walker, K-391, Emelie Hollow",0lks2Kt9veMOFEAPN0fsqN,https://i.scdn.co/image/ab67616d0000b273a108e07c661f9fc54de9c43a,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN,https://p.scdn.co/mp3-preview/746da4d39c7ba70816c0d0ba8714f209871b0ec6?cid=4598e66debe040afa4e5e77d7f33ee1d,0.634,0.423,0.467
Safari,Serena,6IklmB1n2kIu4TvJDLb4Ss,https://i.scdn.co/image/ab67616d0000b273abc40a559829c1a93b92c276,https://open.spotify.com/track/6IklmB1n2kIu4TvJDLb4Ss,https://p.scdn.co/mp3-preview/086142de8463a5264d014af1ac1b32b5041f3847?cid=4598e66debe040afa4e5e77d7f33ee1d,0.689,0.799,0.477
In The End - Mellen Gi Remix,"Tommee Profitt, Fleurie, Mellen Gi",5rAUZy2eDdegBxUVYxePK2,https://i.scdn.co/image/ab67616d0000b27346557fdc7325844aa2177155,https://open.spotify.com/track/5rAUZy2eDdegBxUVYxePK2,https://p.scdn.co/mp3-preview/d756d6ca82d070fe18fe45a97332cf02ca3ce333?cid=4598e66debe040afa4e5e77d7f33ee1d,0.611,0.618,0.224
Scars To Your Beautiful,Alessia Cara,0wI7QkCcs8FUQE1OkXUIqd,https://i.scdn.co/image/ab67616d0000b273d7ef1ffbd2a5821152f35ce1,https://open.spotify.com/track/0wI7QkCcs8FUQE1OkXUIqd,https://p.scdn.co/mp3-preview/aa3b22c24549416844691875b2de6e70c13ee902?cid=4598e66debe040afa4e5e77d7f33ee1d,0.739,0.573,0.451
It's You,Ali Gatie,5DqdesEfbRyOlSS3Tf6c29,https://i.scdn.co/image/ab67616d0000b27350a744f0ef5c3e260d9de720,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,https://p.scdn.co/mp3-preview/086a3e2cfd58b1eb70ce3731798ac73e832bda18?cid=4598e66debe040afa4e5e77d7f33ee1d,0.463,0.732,0.397
At My Worst,Pink Sweat$,2MJz8BxxMsERULatmBikDH,https://i.scdn.co/image/ab67616d0000b27375af9fb0fa8dc8f3adef6905,https://open.spotify.com/track/2MJz8BxxMsERULatmBikDH,https://p.scdn.co/mp3-preview/8150f5217c5918f1e5aad0004b9f5f684b8a1c42?cid=4598e66debe040afa4e5e77d7f33ee1d,0.415,0.813,0.667
Teenager,GOT7,44KPKH8IKvoqtmJNFJG7uH,https://i.scdn.co/image/ab67616d0000b273ccf22d2c6c33e2e8cf966f35,https://open.spotify.com/track/44KPKH8IKvoqtmJNFJG7uH,https://p.scdn.co/mp3-preview/0c5b21e4349e61fb4299d795c071ed5f34f3c4ce?cid=4598e66debe040afa4e5e77d7f33ee1d,0.899,0.613,0.702
Believer,Imagine Dragons,0pqnGHJpmpxLKifKRmU6WP,https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,https://p.scdn.co/mp3-preview/4b5e66e725d303b02c7f05acf9ae7dc06ae7556a?cid=4598e66debe040afa4e5e77d7f33ee1d,0.78,0.776,0.666
Love Yourself,Justin Bieber,50kpGaPAhYJ3sGmk6vplg0,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0,https://p.scdn.co/mp3-preview/750da13f22144edd7472e1838f6acc38141be8f0?cid=4598e66debe040afa4e5e77d7f33ee1d,0.378,0.609,0.515
SugarCrash!,ElyOtto,2ePtv8MlBO9nuuXABqAfEX,https://i.scdn.co/image/ab67616d0000b27366f688086d483cf5781942e0,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX,,0.734,0.748,0.368
OK Not To Be OK,"Marshmello, Demi Lovato",0zzVTGyRrWpQu8Fr28NRAv,https://i.scdn.co/image/ab67616d0000b27353d09a982d1c5c0cd58b1b88,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv,https://p.scdn.co/mp3-preview/678e5fac39080c69dc2ca11ac3d0c13744c0ce5d?cid=4598e66debe040afa4e5e77d7f33ee1d,0.837,0.743,0.263
Into Your Arms (feat. Ava Max),"Witt Lowry, Ava Max",0b11D9D0hMOYCIMN3OKreM,https://i.scdn.co/image/ab67616d0000b2733953ec40ca0a28a622c4a50f,https://open.spotify.com/track/0b11D9D0hMOYCIMN3OKreM,,0.788,0.504,0.228
Arcade,Duncan Laurence,1Xi84slp6FryDSCbzq4UCD,https://i.scdn.co/image/ab67616d0000b273a954408e456d4d9d410f448b,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD,https://p.scdn.co/mp3-preview/8c643f535922ca292d35b1ecea94134444bbf625?cid=4598e66debe040afa4e5e77d7f33ee1d,0.329,0.45,0.266
Runaway,AURORA,1v1oIWf2Xgh54kIWuKsDf6,https://i.scdn.co/image/ab67616d0000b273c379325088c2845fe85cd70a,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6,https://p.scdn.co/mp3-preview/d18ccbd68d47fbcf551e2c1d6510d0b664a90697?cid=4598e66debe040afa4e5e77d7f33ee1d,0.302,0.422,0.123
no tears left to cry,Ariana Grande,2qT1uLXPVPzGgFOx4jtEuo,https://i.scdn.co/image/ab67616d0000b273c3af0c2355c24ed7023cd394,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,https://p.scdn.co/mp3-preview/17e9a18e7b1f133438b10de9816b5c5e01bb22da?cid=4598e66debe040afa4e5e77d7f33ee1d,0.713,0.699,0.354
