TrackName,Artist,SongID,IMG,SongURL,Preview,Energy,Danceability,Valence
Lonely,"JONGHYUN, TAEYEON",5efB9wfc6dn3pzll9ElIrH,https://i.scdn.co/image/ab67616d0000b273f9188f2ef472584851591023,https://open.spotify.com/track/5efB9wfc6dn3pzll9ElIrH,https://p.scdn.co/mp3-preview/bf565bfcb55c0082fcd252a3e0442a9e7cc2c605?cid=4598e66debe040afa4e5e77d7f33ee1d,0.526,0.559,0.344
Here We Are,Kim Feel,1ojMUMVW07SgOFXCiPEbsr,https://i.scdn.co/image/ab67616d0000b273ba62f645d86b0be0691f0d4e,https://open.spotify.com/track/1ojMUMVW07SgOFXCiPEbsr,https://p.scdn.co/mp3-preview/5060b54be0e381469da640dcae63d61a1bd4a1cd?cid=4598e66debe040afa4e5e77d7f33ee1d,0.212,0.278,0.204
2411,Crush,7187aqQ77ROGubLXO9Jv36,https://i.scdn.co/image/ab67616d0000b273370c146e259dc6aa851d681c,https://open.spotify.com/track/7187aqQ77ROGubLXO9Jv36,https://p.scdn.co/mp3-preview/aa20f04d30e5c9e3b8804874701b8177cb0e3961?cid=4598e66debe040afa4e5e77d7f33ee1d,0.483,0.723,0.419
My Day,TAEMIN,6tRGDcL8puwtHHPhac0uoq,https://i.scdn.co/image/ab67616d0000b273c95c4d382783a6109b9de1b8,https://open.spotify.com/track/6tRGDcL8puwtHHPhac0uoq,https://p.scdn.co/mp3-preview/d7f205c117fbdc17bc581133810291ff4fd8e50f?cid=4598e66debe040afa4e5e77d7f33ee1d,0.33,0.607,0.472
애정결핍,Herz Analog,57QPgMBLy5LeXryylkyh9X,https://i.scdn.co/image/ab67616d0000b2734ed12ebbc42e260b48cc4727,https://open.spotify.com/track/57QPgMBLy5LeXryylkyh9X,https://p.scdn.co/mp3-preview/d6f095b844a5d057af1e1f88d69d815f78003453?cid=4598e66debe040afa4e5e77d7f33ee1d,0.398,0.729,0.372
End of a day,JONGHYUN,0cAFqRrz8OqAoHdbiCM5OD,https://i.scdn.co/image/ab67616d0000b273010ddb70a681fc13937611b2,https://open.spotify.com/track/0cAFqRrz8OqAoHdbiCM5OD,https://p.scdn.co/mp3-preview/b990ac7620246a90e8fd2d81c6eceabb8608b9e6?cid=4598e66debe040afa4e5e77d7f33ee1d,0.328,0.638,0.285
Being an Adult,Kim Na Young,0OatopllsqPHbb7RQiJ1No,https://i.scdn.co/image/ab67616d0000b273f6bad5b82421470ff2c67d56,https://open.spotify.com/track/0OatopllsqPHbb7RQiJ1No,https://p.scdn.co/mp3-preview/d11543e8ad24c005cb36cf359180f9db17a058e0?cid=4598e66debe040afa4e5e77d7f33ee1d,0.569,0.759,0.611
When love passes by,IU,2e9GsDKqjTGRbv6lI3mK9E,https://i.scdn.co/image/ab67616d0000b273f8ac90d6852487a82df1b443,https://open.spotify.com/track/2e9GsDKqjTGRbv6lI3mK9E,https://p.scdn.co/mp3-preview/af7999ffffab160a47ba7021a9c97ad0a8b31b7a?cid=4598e66debe040afa4e5e77d7f33ee1d,0.329,0.275,0.222
장가갈 수 있을까 Can I Get Married?,Coffeeboy,4kYPnVuU1jFMmGhOstcKDN,https://i.scdn.co/image/ab67616d0000b27383e046c3383327d36cc23980,https://open.spotify.com/track/4kYPnVuU1jFMmGhOstcKDN,https://p.scdn.co/mp3-preview/3912e4a6659ac49266e830a1e81df4e0ad11d9ad?cid=4598e66debe040afa4e5e77d7f33ee1d,0.161,0.894,0.824
Feel Better,KYUL,630DurQdVH55GWLiCEv9CR,https://i.scdn.co/image/ab67616d0000b2738d7cec9a1bba6d2fa4f16b1f,https://open.spotify.com/track/630DurQdVH55GWLiCEv9CR,https://p.scdn.co/mp3-preview/2d3ae459d3c1ca71b4dd6fdf18e7c8c7ed03001a?cid=4598e66debe040afa4e5e77d7f33ee1d,0.406,0.53,0.3
Lonley Night,40,1z74DqFEFLL1ZBSu0ef6Lq,https://i.scdn.co/image/ab67616d0000b27336c75749cc85f2f8e74a8372,https://open.spotify.com/track/1z74DqFEFLL1ZBSu0ef6Lq,https://p.scdn.co/mp3-preview/fb5a7e80e52bffd06461bb2c2a4f1a515e61ef70?cid=4598e66debe040afa4e5e77d7f33ee1d,0.349,0.452,0.142
Window,ALEPH,26d82pYXJXBaXZbQLqX5IN,https://i.scdn.co/image/ab67616d0000b2734e82dcfcb084dd765e8a6d02,https://open.spotify.com/track/26d82pYXJXBaXZbQLqX5IN,https://p.scdn.co/mp3-preview/ef2281bba2b6cf50907342924f0d16bfcbb1a3ae?cid=4598e66debe040afa4e5e77d7f33ee1d,0.455,0.792,0.34
Fireplace,JONGHYUN,6X8cpgM2Cf3rnZqXxfSjHQ,https://i.scdn.co/image/ab67616d0000b273f9188f2ef472584851591023,https://open.spotify.com/track/6X8cpgM2Cf3rnZqXxfSjHQ,https://p.scdn.co/mp3-preview/d8bfaf691281b00e55319d95d3965c0c1bef437d?cid=4598e66debe040afa4e5e77d7f33ee1d,0.596,0.635,0.487
Even if it's not a movie,SAGA,2HTLC6YV7edRIol2pAHf6r,https://i.scdn.co/image/ab67616d0000b273d0493c1c89648fa40fce0941,https://open.spotify.com/track/2HTLC6YV7edRIol2pAHf6r,https://p.scdn.co/mp3-preview/65dff18ef67a24c2330be16a51e121fee667845e?cid=4598e66debe040afa4e5e77d7f33ee1d,0.217,0.641,0.0775
살아야지,Lim Jae Beum,5yEz0gBNSuK6QM0N5PIBmq,https://i.scdn.co/image/ab67616d0000b273cb0b22e05b1d014c1b42ad57,https://open.spotify.com/track/5yEz0gBNSuK6QM0N5PIBmq,https://p.scdn.co/mp3-preview/081a6f195bb6c5ab14255da8cd602acee236eda6?cid=4598e66debe040afa4e5e77d7f33ee1d,0.246,0.252,0.137
여름밤,Herz Analog,3D2XzN5RUtogeIw7f9fTCS,https://i.scdn.co/image/ab67616d0000b2734ed12ebbc42e260b48cc4727,https://open.spotify.com/track/3D2XzN5RUtogeIw7f9fTCS,https://p.scdn.co/mp3-preview/cd97f89aaa045b5a8d8fb54f9092f6d1ec0f1799?cid=4598e66debe040afa4e5e77d7f33ee1d,0.182,0.575,0.267
2014 월간 윤종신 12월호 - 지친 하루,"Yoon Jong Shin, Kwak Jin Eon, Kim Feel",27cbHhQTbyodGZY40U4vKf,https://i.scdn.co/image/ab67616d0000b273f276eb0eeb2a2a3f4b3486cf,https://open.spotify.com/track/27cbHhQTbyodGZY40U4vKf,https://p.scdn.co/mp3-preview/3d977f70ce05dfe71d5d6e32c42e70286953ac6b?cid=4598e66debe040afa4e5e77d7f33ee1d,0.326,0.542,0.292
누군가의 빛나던 Someone’s Shining,WISUE,44FFbmoJGXjPECKwdy6sh8,https://i.scdn.co/image/ab67616d0000b273b701a89a1b94b8fcf92c913f,https://open.spotify.com/track/44FFbmoJGXjPECKwdy6sh8,https://p.scdn.co/mp3-preview/28a33d193f8d3a4a55ca3e5c0af7d9593e5895d7?cid=4598e66debe040afa4e5e77d7f33ee1d,0.182,0.555,0.22
Cheer Up - Acoustic Version,THE ADE,6kBb78hkYvUu5jllXys9vQ,https://i.scdn.co/image/ab67616d0000b2739762993e2fd90376a41faf5a,https://open.spotify.com/track/6kBb78hkYvUu5jllXys9vQ,https://p.scdn.co/mp3-preview/6442624bd3057daa77a250de7073e87ab9d512b8?cid=4598e66debe040afa4e5e77d7f33ee1d,0.31,0.757,0.654
나란놈,Jukjae,7paPfJ8amuTCpHSK5t9jbC,https://i.scdn.co/image/ab67616d0000b273df2a6b73b03488ac769f76a7,https://open.spotify.com/track/7paPfJ8amuTCpHSK5t9jbC,https://p.scdn.co/mp3-preview/a8d9ac73073b372395716b7ce3bbf831e7b389ce?cid=4598e66debe040afa4e5e77d7f33ee1d,0.696,0.823,0.669
Someone Like You,Kim Sawol,1rLepxqnfZrw7qSTe9b311,https://i.scdn.co/image/ab67616d0000b273a03b355fa2ac5e0d9c534c85,https://open.spotify.com/track/1rLepxqnfZrw7qSTe9b311,https://p.scdn.co/mp3-preview/ae3a6e7595e8b3d4f51bfc43afc69242fd2ef46f?cid=4598e66debe040afa4e5e77d7f33ee1d,0.448,0.666,0.457
요즘 청춘,Han All,5gMa4QAc18gwCWsb6LIDRU,https://i.scdn.co/image/ab67616d0000b2739e24426c007756cd05adba5e,https://open.spotify.com/track/5gMa4QAc18gwCWsb6LIDRU,https://p.scdn.co/mp3-preview/31b08a5fa2b193538c683bb316f791f6f5bf630d?cid=4598e66debe040afa4e5e77d7f33ee1d,0.407,0.563,0.438
Condolence,Lee Chan Sol,7rW7s2S8pvoWjJZmiU9zaJ,https://i.scdn.co/image/ab67616d0000b27363dc4309effb0286d0d9102f,https://open.spotify.com/track/7rW7s2S8pvoWjJZmiU9zaJ,https://p.scdn.co/mp3-preview/939d618dc47b1402585df29e19f06cbaa875238f?cid=4598e66debe040afa4e5e77d7f33ee1d,0.349,0.377,0.18
"Sadness, No More",ALEPH,4vZsjK3OKM7ON6glGGxvc3,https://i.scdn.co/image/ab67616d0000b273245ba2af79f8e5752c81ed3f,https://open.spotify.com/track/4vZsjK3OKM7ON6glGGxvc3,https://p.scdn.co/mp3-preview/329a4b620cf7f5dbd2e3ada63f2deaab90f67779?cid=4598e66debe040afa4e5e77d7f33ee1d,0.315,0.629,0.263
햇빛처럼 빼어난 Wisue,WISUE,36omDEVYydq9rp9CP4LvXZ,https://i.scdn.co/image/ab67616d0000b273b701a89a1b94b8fcf92c913f,https://open.spotify.com/track/36omDEVYydq9rp9CP4LvXZ,https://p.scdn.co/mp3-preview/4090ba0f76378af4fed0d680110c1d598cbae853?cid=4598e66debe040afa4e5e77d7f33ee1d,0.267,0.378,0.404
da capo (Feat. Anandelight),"Brown Tigger, Anandelight",0AoxrzFLHmF8obgdNJetgM,https://i.scdn.co/image/ab67616d0000b2738b86abd4f835f7d230ee87cb,https://open.spotify.com/track/0AoxrzFLHmF8obgdNJetgM,https://p.scdn.co/mp3-preview/b14d13bb767f61e90eb7afb9ad1860ec6a0c012c?cid=4598e66debe040afa4e5e77d7f33ee1d,0.784,0.883,0.642
Eternity Man,Kim Pil Sun,3vqBNuBHdre7hQXwyeeqjs,https://i.scdn.co/image/ab67616d0000b273310787698431a45310a9ccd3,https://open.spotify.com/track/3vqBNuBHdre7hQXwyeeqjs,https://p.scdn.co/mp3-preview/bd55ead9cb954056195e6fee6548e69d8ac7a121?cid=4598e66debe040afa4e5e77d7f33ee1d,0.489,0.718,0.3
Scribbli,Kim Jin Ho,4ZOdBv9ngUZGDR6WebLuRj,https://i.scdn.co/image/ab67616d0000b2731ddf79096ed5ff2a91453bd0,https://open.spotify.com/track/4ZOdBv9ngUZGDR6WebLuRj,https://p.scdn.co/mp3-preview/071d5890a5e10f85d62fab0d49faefb15bbade3d?cid=4598e66debe040afa4e5e77d7f33ee1d,0.0772,0.46,0.135
Dust,Lee Jin Ah,1dyZRxpAO8W4BWlYh6qYSP,https://i.scdn.co/image/ab67616d0000b273160b2575fdacfc2d91155f7c,https://open.spotify.com/track/1dyZRxpAO8W4BWlYh6qYSP,https://p.scdn.co/mp3-preview/a6133845028ea47225724756f1924adb4a87faae?cid=4598e66debe040afa4e5e77d7f33ee1d,0.162,0.662,0.223
Monologue (unplugged.),Shin Ji Hoon,6jq9HQzudzT17QuXfH4Ebv,https://i.scdn.co/image/ab67616d0000b2738c78d18ab03fbcef2af9245d,https://open.spotify.com/track/6jq9HQzudzT17QuXfH4Ebv,https://p.scdn.co/mp3-preview/85010b86f9a27241b96fb3f06fd311d8bf4cf4fb?cid=4598e66debe040afa4e5e77d7f33ee1d,0.245,0.502,0.414
Wearied Poet,ALEPH,7psYKNPIH0SQE0W8pZOFkB,https://i.scdn.co/image/ab67616d0000b2734e82dcfcb084dd765e8a6d02,https://open.spotify.com/track/7psYKNPIH0SQE0W8pZOFkB,https://p.scdn.co/mp3-preview/3da38f2dd617020d90d29a491d65e8fa605eca0f?cid=4598e66debe040afa4e5e77d7f33ee1d,0.27,0.602,0.355
Letter From Home - Full Version,Darin,3yzgH2Gv1NPRFvEToHjAiT,https://i.scdn.co/image/ab67616d0000b273724cdf2f53e6e66ac5ba8bcb,https://open.spotify.com/track/3yzgH2Gv1NPRFvEToHjAiT,https://p.scdn.co/mp3-preview/f424103ee70e6d96206048d5bf070b65af497c0f?cid=4598e66debe040afa4e5e77d7f33ee1d,0.256,0.636,0.212
broccoli,MC Sniper,4yEVzCcmAnXteIXnxvJa2K,https://i.scdn.co/image/ab67616d0000b2733297807cb8fa669689ee4bc7,https://open.spotify.com/track/4yEVzCcmAnXteIXnxvJa2K,https://p.scdn.co/mp3-preview/692fbae954669ca828ee63b7b664c6e6466c28a8?cid=4598e66debe040afa4e5e77d7f33ee1d,0.712,0.738,0.733
Small One,Casker,6QDl4YyFHXrAX4bM5wBTKU,https://i.scdn.co/image/ab67616d0000b2732703affd772059410f0f0e07,https://open.spotify.com/track/6QDl4YyFHXrAX4bM5wBTKU,https://p.scdn.co/mp3-preview/ae22965f51889af7b99d360540fbf97dd34b673b?cid=4598e66debe040afa4e5e77d7f33ee1d,0.384,0.663,0.518
I’m Home,Siwa,2MNib60dy7ndwuDA0t7xOJ,https://i.scdn.co/image/ab67616d0000b27309f734f752ba0fc2ebae4bff,https://open.spotify.com/track/2MNib60dy7ndwuDA0t7xOJ,https://p.scdn.co/mp3-preview/618ed1be5bd71e4720464fa9d35ca1c3ca6da787?cid=4598e66debe040afa4e5e77d7f33ee1d,0.0454,0.573,0.344
This is My First Life,SOBO,4aM1oQzsxPYqw7sLbaTjN3,https://i.scdn.co/image/ab67616d0000b273636fefd05b5ea93457b13783,https://open.spotify.com/track/4aM1oQzsxPYqw7sLbaTjN3,https://p.scdn.co/mp3-preview/4766b779e66dcf6147d3ff335e5cfe35cc03304a?cid=4598e66debe040afa4e5e77d7f33ee1d,0.316,0.678,0.3
FALL,DWIGON,6vUrSRRrSAcTUZMbGyds1C,https://i.scdn.co/image/ab67616d0000b2734b891a773c7f55ddb29e68fb,https://open.spotify.com/track/6vUrSRRrSAcTUZMbGyds1C,https://p.scdn.co/mp3-preview/0e9f3b38ee2acc6a2f685bfb9801944b57db0f9a?cid=4598e66debe040afa4e5e77d7f33ee1d,0.417,0.502,0.405
Middle Class,OLNL,6JCDkobpB9mPMXwnWLhEbe,https://i.scdn.co/image/ab67616d0000b273c5f7a1e0e89fed363d5b3983,https://open.spotify.com/track/6JCDkobpB9mPMXwnWLhEbe,https://p.scdn.co/mp3-preview/2d6dfcb5fdcc4cb5bdeb3ed6341357cdb9dedfea?cid=4598e66debe040afa4e5e77d7f33ee1d,0.385,0.694,0.446
Seoulite,Jeong Yubin,6WZiA6sQ3HeGm1hn671S9j,https://i.scdn.co/image/ab67616d0000b273c36822204698a697a27c0925,https://open.spotify.com/track/6WZiA6sQ3HeGm1hn671S9j,https://p.scdn.co/mp3-preview/b570c42ec483803ef7cd91d806457a734768ff64?cid=4598e66debe040afa4e5e77d7f33ee1d,0.184,0.396,0.465
