TrackName,Artist,SongID,IMG,SongURL,Preview,Energy,Danceability,Valence
Then,B.I,5HjDMN3cGXdyyO2bY6DWBZ,https://i.scdn.co/image/ab67616d0000b27335266efc198961d810a66bec,https://open.spotify.com/track/5HjDMN3cGXdyyO2bY6DWBZ,https://p.scdn.co/mp3-preview/6fd1a5e7535c96d5f8594c0fef097df4448be1e3?cid=4598e66debe040afa4e5e77d7f33ee1d,0.589,0.707,0.615
Sool (Feat. THAMA),"snzae, THAMA",2wLsNE3k1TGAMm5JSqsYUX,https://i.scdn.co/image/ab67616d0000b27396db645c79ec3b8823aee445,https://open.spotify.com/track/2wLsNE3k1TGAMm5JSqsYUX,https://p.scdn.co/mp3-preview/b11bf9394d3bad3d9e6e4dd0dfbbc812812f6841?cid=4598e66debe040afa4e5e77d7f33ee1d,0.641,0.503,0.198
Love is alone,HEIZE,2X5DVuUYZvP4CwmPwnHSTD,https://i.scdn.co/image/ab67616d0000b27345c3e1eaeaed3345abae9616,https://open.spotify.com/track/2X5DVuUYZvP4CwmPwnHSTD,https://p.scdn.co/mp3-preview/2e31b6f8cb2e753f8145a04613a277a96f646fba?cid=4598e66debe040afa4e5e77d7f33ee1d,0.431,0.662,0.0919
Nemo,TAEMIN,2JZiDl32xEwkm7TjMOPUVB,https://i.scdn.co/image/ab67616d0000b2739756c6519e249c1c7c060e60,https://open.spotify.com/track/2JZiDl32xEwkm7TjMOPUVB,https://p.scdn.co/mp3-preview/827240f129e69256df6451535f7f0afbdcfdab7a?cid=4598e66debe040afa4e5e77d7f33ee1d,0.743,0.62,0.39
Room for You (Feat. 10CM),"CHEEZE, 10cm",6XWBxRGrtM2lP5CYHznHyM,https://i.scdn.co/image/ab67616d0000b27302c4158a541ddd7557c58969,https://open.spotify.com/track/6XWBxRGrtM2lP5CYHznHyM,https://p.scdn.co/mp3-preview/37796fe5d21fbb76a00cdf63b67cfe8006ce7ee5?cid=4598e66debe040afa4e5e77d7f33ee1d,0.428,0.732,0.519
Hold tight,"Mingginyu, Jaw",7oCyRPCxIT75x7nmEy3spP,https://i.scdn.co/image/ab67616d0000b273b7509a8fcec2ce621fe42a47,https://open.spotify.com/track/7oCyRPCxIT75x7nmEy3spP,https://p.scdn.co/mp3-preview/4b992f8d0ad2eab25d4dc349a4d71495dd4ae06c?cid=4598e66debe040afa4e5e77d7f33ee1d,0.275,0.73,0.818
20MIN,LeeHi,1Wl9MPBkb50b4uevY6sxkA,https://i.scdn.co/image/ab67616d0000b2732e1db30cc6d74a08a5e14274,https://open.spotify.com/track/1Wl9MPBkb50b4uevY6sxkA,https://p.scdn.co/mp3-preview/61cd112769ee62deda594f4bd24a9c60b5442ed1?cid=4598e66debe040afa4e5e77d7f33ee1d,0.354,0.769,0.426
BOKE (Remix) (feat. kojikoji),"CIKI, kojikoji",7He1dYoaMiB90dQQvN1vlJ,https://i.scdn.co/image/ab67616d0000b27303129040d7d3bab8170ab91e,https://open.spotify.com/track/7He1dYoaMiB90dQQvN1vlJ,https://p.scdn.co/mp3-preview/c9844193a08db91e9190611616ca615e6cedae4c?cid=4598e66debe040afa4e5e77d7f33ee1d,0.516,0.802,0.396
My World,"Summer Soul, ROMderful",1NnbWG5rVZpSlIiXFQ0U6F,https://i.scdn.co/image/ab67616d0000b273037b6bf2ab321cf63d83cb37,https://open.spotify.com/track/1NnbWG5rVZpSlIiXFQ0U6F,https://p.scdn.co/mp3-preview/3782face662af55f8818bf8e0cacaceade1c8550?cid=4598e66debe040afa4e5e77d7f33ee1d,0.623,0.702,0.507
Sand,OOHYO,2G1DmoWzVEO1nA88LO9flp,https://i.scdn.co/image/ab67616d0000b273c914e0bf0b574f60f7b892a9,https://open.spotify.com/track/2G1DmoWzVEO1nA88LO9flp,https://p.scdn.co/mp3-preview/199cfb017e0af53840257997c905ee4b6247642c?cid=4598e66debe040afa4e5e77d7f33ee1d,0.662,0.464,0.269
